id_left,id_right,Sz,Sp,Sm
16 	 15 	 (-0.040177256089144,0.073008441550219) 	 (-0.000000000001487,-0.000000000001751) 	 (-0.000000000001487,-0.000000000001751)
16 	 16 	 (0.166666666666667,0.000000000000000) 	 (-0.000000000001499,-0.000000000001739) 	 (-0.000000000001499,0.000000000001739)
16 	 17 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000061,-0.000000000000078) 	 (-0.000000000000000,0.000000000000000)
16 	 18 	 (0.000000000000003,-0.000000000000020) 	 (0.000000000002787,-0.000000000001138) 	 (-0.000000000000000,0.000000000000000)
16 	 19 	 (0.000000000000685,-0.000000000002198) 	 (0.332765993490366,0.019439770767209) 	 (-0.000000000000061,-0.000000000000061)
16 	 20 	 (0.000000000000672,-0.000000000000582) 	 (0.000000000000001,0.000000000000000) 	 (-0.000000000000059,0.000000000000062)
16 	 21 	 (0.000000000002242,0.000000000000192) 	 (-0.059969490329243,-0.101452201151773) 	 (-0.000000000000012,0.000000000000000)
16 	 22 	 (0.073447325720708,0.124253063052022) 	 (0.000000000003829,0.000000000000360) 	 (0.000000000002612,0.000000000000010)
16 	 23 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.146894651441416,0.248506126104043)
16 	 24 	 (-0.000000000000004,-0.000000000000008) 	 (0.000000000000281,0.000000000000136) 	 (-0.000000000000000,-0.000000000000000)
16 	 25 	 (0.000000000000005,0.000000000000007) 	 (-0.000000000000051,-0.000000000000183) 	 (0.000000000000000,0.000000000000000)
16 	 26 	 (0.000000000000117,0.000000000000020) 	 (-0.000000000001372,0.000000000000060) 	 (0.000000000000003,0.000000000000005)
16 	 27 	 (0.000000000000075,-0.000000000000049) 	 (-0.000000000001414,-0.000000000000061) 	 (-0.000000000000003,-0.000000000000005)
16 	 28 	 (0.000000000000736,0.000000000000887) 	 (-0.060994457774348,-0.100839302901706) 	 (-0.000000000000061,0.000000000000095)
16 	 29 	 (0.000000000000581,-0.000000000001651) 	 (0.058938364822149,0.102054681622061) 	 (-0.000000000000061,-0.000000000000022)
16 	 30 	 (0.005739547692677,0.144223406302918) 	 (-0.000000000000217,0.000000000000147) 	 (-0.000000000000135,0.000000000002874)
16 	 31 	 (-0.123587122221069,-0.074562433935917) 	 (-0.000000000000234,0.000000000000119) 	 (-0.000000000001850,-0.000000000002481)
16 	 32 	 (0.000000000000722,-0.000000000000427) 	 (0.000000000000001,-0.000000000000000) 	 (-0.248506126104041,0.146894651441417)
16 	 33 	 (0.000000000000722,-0.000000000000427) 	 (0.000000000000001,-0.000000000000000) 	 (-0.248506126104044,0.146894651441414)
16 	 34 	 (-0.000000000000015,0.000000000000000) 	 (0.000000000002602,-0.000000000000008) 	 (-0.000000000000000,-0.000000000000000)
16 	 35 	 (-0.000000000000056,-0.000000000000094) 	 (-0.103870204154262,-0.175720366934566) 	 (0.000000000000021,-0.000000000000000)
16 	 36 	 (-0.073447325720710,-0.124253063052020) 	 (0.000000000000079,0.000000000000134) 	 (0.000000000002613,0.000000000000009)
16 	 37 	 (0.000000000000042,-0.000000000000000) 	 (0.000000000000771,0.000000000000020) 	 (0.000000000000000,0.000000000000000)
16 	 38 	 (0.000000000000000,-0.000000000000000) 	 (0.101452201151772,-0.059969490329243) 	 (0.000000000000059,-0.000000000000001)
16 	 39 	 (-0.071737539400721,0.042404833276109) 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000799,0.000000000000003)
16 	 40 	 (-0.000000000000017,-0.000000000000024) 	 (-0.000000000001714,-0.000000000000682) 	 (0.000000000000000,-0.000000000000000)
16 	 41 	 (0.000000000000034,0.000000000000002) 	 (-0.000000000001826,0.000000000000277) 	 (0.000000000000000,-0.000000000000000)
16 	 42 	 (0.000000000000017,0.000000000000770) 	 (-0.177370643692443,0.075996889069074) 	 (-0.000000000000028,-0.000000000000017)
16 	 43 	 (0.000000000000430,0.000000000000642) 	 (0.059376547590414,-0.046360353372314) 	 (-0.000000000000027,0.000000000000018)
16 	 44 	 (-0.134693492016004,0.021808241665921) 	 (0.000000000000461,0.000000000000298) 	 (0.000000000001003,-0.000000000001449)
16 	 45 	 (0.032810413859399,-0.041963140095281) 	 (-0.000000000000387,-0.000000000000403) 	 (0.000000000000992,0.000000000001457)
16 	 46 	 (0.000000000001423,0.000000000000006) 	 (0.080036226648785,0.135399706097582) 	 (0.000000000000016,-0.000000000000000)
16 	 47 	 (-0.000000000000002,-0.000000000000001) 	 (0.000000000000012,-0.000000000000066) 	 (0.000000000000000,-0.000000000000000)
16 	 48 	 (0.000000000000002,0.000000000000001) 	 (-0.000000000000031,0.000000000000082) 	 (0.000000000000000,0.000000000000000)
16 	 49 	 (0.000000000000030,-0.000000000000023) 	 (0.000000000000996,0.000000000001236) 	 (0.000000000000000,-0.000000000000000)
16 	 50 	 (0.000000000000015,0.000000000000026) 	 (0.000000000000817,-0.000000000001205) 	 (0.000000000000000,0.000000000000000)
16 	 51 	 (-0.000000000000483,-0.000000000001079) 	 (-0.020885713685126,0.115985670894088) 	 (0.000000000000027,-0.000000000000008)
16 	 52 	 (-0.000000000000446,0.000000000001168) 	 (0.000000000000000,-0.000000000000001) 	 (0.000000000000016,0.000000000000011)
16 	 53 	 (0.037912860438162,-0.139269337424753) 	 (0.000000000000020,0.000000000000052) 	 (-0.000000000000411,-0.000000000001391)
16 	 54 	 (-0.000000000000000,0.000000000000001) 	 (0.000000000000001,0.000000000000037) 	 (-0.000000000000446,0.000000000001406)
16 	 55 	 (0.000000000000005,0.000000000000014) 	 (-0.000000000000000,-0.000000000000004) 	 (0.146894651441417,0.248506126104041)
16 	 56 	 (-0.000000000000005,-0.000000000000014) 	 (0.000000000000000,0.000000000000004) 	 (0.000000000000001,-0.000000000000001)
16 	 57 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000000,0.000000000000000)
16 	 58 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
16 	 59 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,-0.000000000000000)
16 	 60 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000000,-0.000000000000000)
16 	 61 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,-0.000000000000000)
16 	 62 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
16 	 63 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 0 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
17 	 1 	 (-0.000000000000260,0.000000000000000) 	 (-0.000000000000016,0.000000000000000) 	 (-0.482404531833319,0.000000000000000)
17 	 2 	 (0.000000000000183,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000396,0.000000000000000)
17 	 3 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000016,0.000000000000000)
17 	 4 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
17 	 5 	 (-0.000000000000000,0.000000000000131) 	 (0.000000000000030,0.000000000000176) 	 (-0.000167064311144,0.241887144128862)
17 	 6 	 (-0.000000000000000,-0.000000000000131) 	 (0.000000000000030,-0.000000000000176) 	 (-0.000167064311144,-0.241887144128862)
17 	 7 	 (-0.000000000000031,-0.000000000000016) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000199,-0.000000000000447)
17 	 8 	 (-0.000000000000031,0.000000000000016) 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000199,0.000000000000447)
17 	 9 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000150,0.000000000000068)
17 	 10 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000150,-0.000000000000068)
17 	 11 	 (0.000000000000156,0.000000000000002) 	 (-0.000000000000051,-0.000000000000067) 	 (0.288659077246390,0.003044742451496)
17 	 12 	 (0.000000000000156,-0.000000000000002) 	 (-0.000000000000051,0.000000000000067) 	 (0.288659077246390,-0.003044742451496)
17 	 13 	 (-0.000000000000110,-0.000000000000115) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000052,0.000000000000271)
17 	 14 	 (-0.000000000000110,0.000000000000115) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000052,-0.000000000000271)
17 	 15 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000061,-0.000000000000078)
17 	 16 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000061,0.000000000000078)
17 	 17 	 (-0.333333333333333,0.000000000000000) 	 (0.000000000000360,0.000000000000000) 	 (0.000000000000360,0.000000000000000)
17 	 18 	 (0.000000000000180,0.000000000000000) 	 (-0.000000000000190,0.000000000000000) 	 (0.333333333333333,0.000000000000000)
17 	 19 	 (-0.000000000000004,0.000000000000125) 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000060,-0.000000000001407)
17 	 20 	 (-0.000000000000004,-0.000000000000125) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000060,0.000000000001407)
17 	 21 	 (-0.000000000000155,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000001297,0.000000000000000)
17 	 22 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000244,0.000000000000000)
17 	 23 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 24 	 (0.141658869986754,0.087809693837603) 	 (-0.000000000000153,-0.000000000000095) 	 (0.000000000000009,0.000000000000040)
17 	 25 	 (0.141658869986754,-0.087809693837603) 	 (-0.000000000000153,0.000000000000095) 	 (0.000000000000009,-0.000000000000040)
17 	 26 	 (-0.000000000000076,0.000000000000120) 	 (0.000000000000001,0.000000000000095) 	 (-0.002887476708250,-0.166641652224278)
17 	 27 	 (-0.000000000000076,-0.000000000000120) 	 (0.000000000000001,-0.000000000000095) 	 (-0.002887476708250,0.166641652224278)
17 	 28 	 (-0.000000000000086,0.000000000000299) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000232,-0.000000000000056)
17 	 29 	 (-0.000000000000086,-0.000000000000299) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000232,0.000000000000056)
17 	 30 	 (-0.000000000000010,0.000000000000000) 	 (0.000000000000000,-0.000000000000000) 	 (-0.000000000000176,-0.000000000000041)
17 	 31 	 (-0.000000000000010,-0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000176,0.000000000000041)
17 	 32 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000003,-0.000000000000000)
17 	 33 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000003,0.000000000000000)
17 	 34 	 (-0.000000000000099,0.000000000000000) 	 (-0.000000000000234,0.000000000000000) 	 (-0.184262134833347,0.000000000000000)
17 	 35 	 (-0.000000000000091,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000122,0.000000000000000)
17 	 36 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000234,0.000000000000000)
17 	 37 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000132,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 38 	 (-0.000000000000093,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 39 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000132,0.000000000000000)
17 	 40 	 (0.000000000000085,0.000000000000006) 	 (0.000000000000030,-0.000000000000073) 	 (0.157170295518577,0.011018762845058)
17 	 41 	 (0.000000000000085,-0.000000000000006) 	 (0.000000000000030,0.000000000000073) 	 (0.157170295518577,-0.011018762845058)
17 	 42 	 (0.000000000000059,-0.000000000000039) 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000033,0.000000000000379)
17 	 43 	 (0.000000000000059,0.000000000000039) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000033,-0.000000000000379)
17 	 44 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000058,-0.000000000000034)
17 	 45 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000000,-0.000000000000000) 	 (-0.000000000000058,0.000000000000034)
17 	 46 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 47 	 (-0.153338236739505,0.065308214884479) 	 (0.000000000000166,-0.000000000000070) 	 (0.000000000000080,-0.000000000000197)
17 	 48 	 (-0.153338236739505,-0.065308214884479) 	 (0.000000000000166,0.000000000000070) 	 (0.000000000000080,0.000000000000197)
17 	 49 	 (0.000000000000022,0.000000000000091) 	 (-0.000000000000085,-0.000000000000043) 	 (0.148311500511137,0.076036021686518)
17 	 50 	 (0.000000000000022,-0.000000000000091) 	 (-0.000000000000085,0.000000000000043) 	 (0.148311500511137,-0.076036021686518)
17 	 51 	 (0.000000000000042,0.000000000000023) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000050,-0.000000000000287)
17 	 52 	 (0.000000000000042,-0.000000000000023) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000050,0.000000000000287)
17 	 53 	 (0.000000000000002,-0.000000000000001) 	 (0.000000000000000,-0.000000000000000) 	 (-0.000000000000072,-0.000000000000067)
17 	 54 	 (0.000000000000002,0.000000000000001) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000072,0.000000000000067)
17 	 55 	 (0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 56 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000000000,-0.000000000000000)
17 	 57 	 (0.000000000000000,0.000000000000000) 	 (0.408248290463863,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
17 	 58 	 (0.166666666666667,0.000000000000000) 	 (0.000000000000360,0.000000000000000) 	 (0.000000000000033,0.000000000000000)
17 	 59 	 (-0.000000000000280,0.000000000000000) 	 (0.000000000000120,0.000000000000000) 	 (0.105409255338946,0.000000000000000)
17 	 60 	 (0.000000000000104,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000247,0.000000000000000)
17 	 61 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000120,0.000000000000000)
17 	 62 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
17 	 63 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
18 	 0 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
18 	 1 	 (-0.241202265916660,0.000000000000000) 	 (0.000000000000352,0.000000000000000) 	 (0.000000000000540,0.000000000000000)
18 	 2 	 (0.000000000001308,0.000000000000000) 	 (0.000000000000055,0.000000000000000) 	 (-0.341111515734462,0.000000000000000)
18 	 3 	 (0.000000000000039,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000300,0.000000000000000)
18 	 4 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
18 	 5 	 (-0.000083532155572,0.120943572064431) 	 (0.000000000000331,0.000000000001724) 	 (-0.000000000000253,-0.000000000000357)
18 	 6 	 (-0.000083532155572,-0.120943572064431) 	 (0.000000000000331,-0.000000000001724) 	 (-0.000000000000253,0.000000000000357)
18 	 7 	 (-0.000000000000363,-0.000000000000657) 	 (0.000000000000012,0.000000000000025) 	 (-0.072403504938690,-0.154959483979664)
18 	 8 	 (-0.000000000000363,0.000000000000657) 	 (0.000000000000012,-0.000000000000025) 	 (-0.072403504938690,0.154959483979664)
18 	 9 	 (-0.000000000000024,-0.000000000000011) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000001481,0.000000000000644)
18 	 10 	 (-0.000000000000024,0.000000000000011) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000001481,-0.000000000000644)
18 	 11 	 (0.144329538623195,0.001522371225748) 	 (-0.000000000000891,-0.000000000000745) 	 (-0.000000000000279,-0.000000000000208)
18 	 12 	 (0.144329538623195,-0.001522371225748) 	 (-0.000000000000891,0.000000000000745) 	 (-0.000000000000279,0.000000000000208)
18 	 13 	 (-0.000000000000932,-0.000000000000995) 	 (-0.000000000000029,-0.000000000000016) 	 (0.178217739985176,0.099524388072686)
18 	 14 	 (-0.000000000000932,0.000000000000995) 	 (-0.000000000000029,0.000000000000016) 	 (0.178217739985176,-0.099524388072686)
18 	 15 	 (0.000000000000003,-0.000000000000020) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000002787,-0.000000000001138)
18 	 16 	 (0.000000000000003,0.000000000000020) 	 (-0.000000000000000,-0.000000000000000) 	 (0.000000000002787,0.000000000001138)
18 	 17 	 (0.000000000000180,0.000000000000000) 	 (0.333333333333333,0.000000000000000) 	 (-0.000000000000190,0.000000000000000)
18 	 18 	 (-0.166666666666667,0.000000000000000) 	 (-0.000000000001408,0.000000000000000) 	 (-0.000000000001408,0.000000000000000)
18 	 19 	 (-0.000000000000030,0.000000000000703) 	 (0.000000000000005,-0.000000000000125) 	 (-0.000000000000001,0.000000000000000)
18 	 20 	 (-0.000000000000030,-0.000000000000703) 	 (0.000000000000005,0.000000000000125) 	 (-0.000000000000001,-0.000000000000000)
18 	 21 	 (-0.000000000000428,0.000000000000000) 	 (0.000000000000221,0.000000000000000) 	 (0.408248290463863,0.000000000000000)
18 	 22 	 (-0.000000000000054,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000442,0.000000000000000)
18 	 23 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000054,0.000000000000000)
18 	 24 	 (-0.000000000000158,-0.000000000000115) 	 (-0.141658869986754,-0.087809693837603) 	 (-0.000000000000027,-0.000000000000162)
18 	 25 	 (-0.000000000000158,0.000000000000115) 	 (-0.141658869986754,0.087809693837603) 	 (-0.000000000000027,0.000000000000162)
18 	 26 	 (0.001443738354125,0.083320826112139) 	 (0.000000000000087,0.000000000000494) 	 (-0.000000000000129,0.000000000000195)
18 	 27 	 (0.001443738354125,-0.083320826112139) 	 (0.000000000000087,-0.000000000000494) 	 (-0.000000000000129,-0.000000000000195)
18 	 28 	 (0.000000000000006,0.000000000000029) 	 (0.000000000000053,-0.000000000000299) 	 (-0.204113664826538,0.002068452983870)
18 	 29 	 (0.000000000000006,-0.000000000000029) 	 (0.000000000000053,0.000000000000299) 	 (-0.204113664826538,-0.002068452983870)
18 	 30 	 (0.000000000000058,0.000000000000004) 	 (0.000000000000010,-0.000000000000000) 	 (-0.000000000002536,-0.000000000000162)
18 	 31 	 (0.000000000000058,-0.000000000000004) 	 (0.000000000000010,0.000000000000000) 	 (-0.000000000002536,0.000000000000162)
18 	 32 	 (0.000000000000002,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000051,-0.000000000000027)
18 	 33 	 (0.000000000000002,-0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000051,0.000000000000027)
18 	 34 	 (-0.092131067416674,0.000000000000000) 	 (-0.000000000002437,0.000000000000000) 	 (0.000000000000186,0.000000000000000)
18 	 35 	 (-0.000000000001304,0.000000000000000) 	 (0.000000000000021,0.000000000000000) 	 (-0.130293005056570,0.000000000000000)
18 	 36 	 (-0.000000000000015,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000002537,0.000000000000000)
18 	 37 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000001471,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
18 	 38 	 (-0.000000000001040,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
18 	 39 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000001471,0.000000000000000)
18 	 40 	 (0.078585147759289,0.005509381422529) 	 (0.000000000000167,-0.000000000000827) 	 (-0.000000000000346,-0.000000000000034)
18 	 41 	 (0.078585147759289,-0.005509381422529) 	 (0.000000000000167,0.000000000000827) 	 (-0.000000000000346,0.000000000000034)
18 	 42 	 (0.000000000000646,-0.000000000000065) 	 (0.000000000000002,-0.000000000000018) 	 (-0.014338212765254,0.110482456158046)
18 	 43 	 (0.000000000000646,0.000000000000065) 	 (0.000000000000002,0.000000000000018) 	 (-0.014338212765254,-0.110482456158046)
18 	 44 	 (-0.000000000000003,0.000000000000020) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000761,-0.000000000000562)
18 	 45 	 (-0.000000000000003,-0.000000000000020) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000761,0.000000000000562)
18 	 46 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
18 	 47 	 (0.000000000000125,0.000000000000028) 	 (0.153338236739505,-0.065308214884479) 	 (-0.000000000000033,0.000000000000067)
18 	 48 	 (0.000000000000125,-0.000000000000028) 	 (0.153338236739505,0.065308214884479) 	 (-0.000000000000033,-0.000000000000067)
18 	 49 	 (-0.074155750255569,-0.038018010843259) 	 (-0.000000000000569,-0.000000000000371) 	 (-0.000000000000304,0.000000000000183)
18 	 50 	 (-0.074155750255569,0.038018010843259) 	 (-0.000000000000569,0.000000000000371) 	 (-0.000000000000304,-0.000000000000183)
18 	 51 	 (-0.000000000000058,0.000000000000071) 	 (-0.000000000000066,-0.000000000000044) 	 (-0.154530900753518,-0.133367414981970)
18 	 52 	 (-0.000000000000058,-0.000000000000071) 	 (-0.000000000000066,0.000000000000044) 	 (-0.154530900753518,0.133367414981970)
18 	 53 	 (0.000000000000012,0.000000000000009) 	 (-0.000000000000002,0.000000000000001) 	 (-0.000000000000516,-0.000000000000360)
18 	 54 	 (0.000000000000012,-0.000000000000009) 	 (-0.000000000000002,-0.000000000000001) 	 (-0.000000000000516,0.000000000000360)
18 	 55 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000000,-0.000000000000000) 	 (0.000000000000027,0.000000000000007)
18 	 56 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000027,-0.000000000000007)
18 	 57 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000441,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
18 	 58 	 (-0.000000000000247,0.000000000000000) 	 (0.333333333333334,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
18 	 59 	 (-0.210818510677892,0.000000000000000) 	 (0.000000000000558,0.000000000000000) 	 (-0.000000000000200,0.000000000000000)
18 	 60 	 (0.000000000000475,0.000000000000000) 	 (-0.000000000000029,0.000000000000000) 	 (0.182574185835055,0.000000000000000)
18 	 61 	 (0.000000000000034,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000680,0.000000000000000)
18 	 62 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (-0.000000000000054,0.000000000000000)
18 	 63 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000)
19 	 0 	 (-0.000000000000001,0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
19 	 1 	 (-0.000000000000041,-0.000000000001014) 	 (-0.066392235422117,-0.098686171175164) 	 (-0.000000000000006,-0.000000000000181)
19 	 2 	 (-0.046946399885112,-0.069781660847295) 	 (0.000000000003829,-0.000000000000015) 	 (-0.000000000000052,-0.000000000001425)
19 	 3 	 (0.000000000002703,-0.000000000000017) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.066392235422115,-0.098686171175163)
19 	 4 	 (0.000000000000001,-0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000001,0.000000000000000)
19 	 5 	 (-0.000000000000334,0.000000000000258) 	 (0.231851402852016,-0.155748145636750) 	 (-0.000000000000081,-0.000000000000002)
19 	 6 	 (0.000000000000731,-0.000000000000011) 	 (-0.106687461391516,0.071882280156672) 	 (0.000000000000080,-0.000000000000000)
19 	 7 	 (-0.101793698794773,0.169246334738884) 	 (0.000000000000467,0.000000000001503) 	 (0.000000000000373,-0.000000000000354)
19 	 8 	 (0.089872948194705,-0.014053166623075) 	 (0.000000000001025,-0.000000000001979) 	 (-0.000000000000513,-0.000000000000467)
19 	 9 	 (-0.000000000001023,-0.000000000000641) 	 (0.000000000000006,0.000000000000011) 	 (-0.008223676805197,-0.279186190585312)
19 	 10 	 (-0.000000000001038,0.000000000000798) 	 (0.000000000000007,0.000000000000010) 	 (-0.117681462783549,-0.051964891376894)
19 	 11 	 (0.000000000000207,0.000000000000521) 	 (0.000000000000002,-0.000000000000001) 	 (-0.000000000000019,0.000000000000025)
19 	 12 	 (0.000000000000009,0.000000000000633) 	 (0.188972086412895,0.274591809178402) 	 (-0.000000000000006,0.000000000000193)
19 	 13 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000002297,-0.000000000001129) 	 (-0.000000000002801,0.000000000000847)
19 	 14 	 (0.210221010570026,0.106595882990257) 	 (-0.000000000002029,0.000000000001160) 	 (-0.000000000001953,0.000000000000919)
19 	 15 	 (0.000000000000672,-0.000000000000582) 	 (-0.000000000000059,0.000000000000062) 	 (0.000000000000001,0.000000000000000)
19 	 16 	 (0.000000000000685,0.000000000002198) 	 (-0.000000000000061,0.000000000000061) 	 (0.332765993490366,-0.019439770767209)
19 	 17 	 (-0.000000000000004,-0.000000000000125) 	 (0.000000000000060,0.000000000001407) 	 (0.000000000000000,0.000000000000000)
19 	 18 	 (-0.000000000000030,-0.000000000000703) 	 (-0.000000000000001,-0.000000000000000) 	 (0.000000000000005,0.000000000000125)
19 	 19 	 (-0.000000000000001,0.000000000000000) 	 (-0.000000000000000,-0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
19 	 20 	 (-0.000000000000001,0.000000000000001) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000000,0.000000000000000)
19 	 21 	 (-0.000000000000000,0.000000000000000) 	 (0.000000000004588,-0.000000000000012) 	 (0.000000000000074,0.000000000001723)
19 	 22 	 (-0.000000000001873,0.000000000000005) 	 (-0.000000000000000,0.000000000000000) 	 (-0.000000000000001,-0.000000000000000)
19 	 23 	 (0.000000000000000,0.000000000000000) 	 (0.000000000000000,0.000000000000000) 	 (0.000000000003745,-0.000000000000010)
19 	 24 	 (-0.000000000000031,0.000000000000054) 	 (0.000000000000345,-0.000000000000614) 	 (0.000000000000000,-0.000000000000000)
19 	 25 	 (0.000000000000035,0.000000000000052) 	 (-0.000000000000396,-0.000000000000582) 	 (-0.000000000000000,0.000000000000000)
